"","Value","Std.Error","DF","t.value","pval","scfa_var","Var","Strain","adj.pval"
"15",-9.52115144950741,9.7299944043647,133,-0.97853616906875,0.329585782770743,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP355B12",0.620389765293831
"16",-37.3066787203428,25.8674386986003,133,-1.44222546170996,0.15158951757566,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridia.bacterium.UC5.1.1F7",0.49756369319997
"17",-2.38399257441526,12.5783763075619,133,-0.189531026590613,0.84996558342741,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Dialister.invisus",0.946757928949793
"18",-10.5840241851785,10.772521265482,133,-0.982502046117332,0.327636473889083,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP68H3",0.620389765293831
"19",-11.7337461313065,10.6075192922416,133,-1.10617249971807,0.270648696437478,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridiales.bacterium.CCNA10",0.58874541270052
"20",29.7554780793232,24.4867867330381,133,1.21516466834648,0.226456069387437,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP42C12",0.559883383557522
"21",-13.7011161200698,6.83710836176363,133,-2.00393432356477,0.0471084019541015,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP42A4",0.403051334195451
"22",23.7152004245929,19.7413269650834,133,1.20129718060686,0.231770827185129,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP403D11",0.565294700451534
"23",-29.1740452027748,14.0057015362389,133,-2.08301205957365,0.0391651951285926,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Eubacteriaceae.bacterium.CHKCI004",0.403051334195451
"24",-7.72311674363234,3.98649254126765,133,-1.93732125764281,0.0548257967004687,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Bifidobacterium.dentium",0.403051334195451
"25",-3.74235601037773,12.2618014109165,133,-0.305204421843431,0.76068758668339,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Dialister.invisus.CAG.218",0.935271622971381
"26",4.78270313680573,1.87268348816562,133,2.55393031819306,0.0117787808960125,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Klebsiella.pneumoniae",0.226897425265169
"27",-26.304679294202,41.4396037943415,133,-0.634771496000497,0.526667908277116,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Clostridium..spiroforme",0.781195851050402
"28",18.5280351187792,10.2071830282019,133,1.81519573692244,0.0717469108724793,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Campylobacter.curvus",0.403051334195451
"29",-11.1380684800831,11.0728511462325,133,-1.00588984110681,0.316295118641741,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Dorea.sp..MP50E3",0.612184100596919
"30",-20.2411306447895,13.5912556001449,133,-1.48927599040767,0.138782204454413,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnospiraceae.bacterium.5_1_57FAA",0.484611972543938
"31",-19.3835292403602,16.875498562429,133,-1.14861964928935,0.252774446096483,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Clostridium..scindens",0.578872777320189
"32",-7.11415902776349,9.40940323900051,133,-0.756069098864465,0.450944836404157,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Ruthenibacterium.lactatiformans",0.73925383017075
"33",1.36414440493867,5.05601228115198,133,0.269806386749492,0.787727381343131,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.hathewayi",0.945566901786814
"34",23.4121617321301,21.1094415045481,133,1.1090848484592,0.269395008970023,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Enterococcus.faecalis",0.58874541270052
"35",2.39747890623704,11.0303989307715,133,0.217351967166735,0.828267145355353,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Ruminococcaceae.bacterium.cv2",0.945566901786814
"36",-1.99109345150562,4.68424204383458,133,-0.425062034129152,0.671478364948249,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Prevotella.buccae",0.87687345058746
"37",6.72230626585116,15.8795789315241,133,0.423330259249258,0.672738084720225,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridia.bacterium.UC5.1.2H6",0.87687345058746
"38",11.8584364270266,7.21889357116535,133,1.64269445312134,0.102808391726968,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Enterococcus.faecium",0.438099076097363
"39",-33.9167682791697,12.8958485563706,133,-2.63005324007272,0.00954387096357368,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Ruthenibacterium.sp..VE800.03",0.220112020703014
"40",-9.60509161207153,19.717387591057,133,-0.487138144833547,0.626962343701135,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Oscillibacter.sp..MP229B9a",0.847246410406939
"41",0.182316094054735,6.48583784476761,133,0.0281098754576198,0.977616653039666,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Erysipelatoclostridium.ramosum",0.989015640985267
"42",14.0715596357372,17.488344236287,133,0.804625037431492,0.42247206893908,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Citrobacter.braakii",0.712031576863619
"43",16.8032127289766,5.0669610241195,133,3.31623090230825,0.00117647061968887,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Citrobacter.freundii",0.0705882371813324
"44",9.62209372780751,11.6247771777415,133,0.827722852721118,0.409310210166048,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Subdoligranulum.sp..MP158A7",0.697687858237582
"45",13.9834399286673,18.0303705656772,133,0.775549225554264,0.439392008523427,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lactococcus.lactis",0.724272541522132
"46",3.32769555632472,11.8024753859096,133,0.281948951174895,0.778420901996459,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lactobacillus.paragasseri",0.945566901786814
"47",-22.2856898688441,17.1419219993946,133,-1.30006949451941,0.195825681206998,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Erysipelatoclostridium.sp..MP572A05",0.547224083127544
"48",11.8408360382883,6.6947772705959,133,1.76866765833935,0.0792417711274885,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Enterobacter.cloacae",0.403051334195451
"49",-2.97235459893103,21.4636692169601,133,-0.138483060323272,0.890068112607788,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Romboutsia.sp..MP232A8",0.960505157490419
"50",-20.0905338565787,15.6852277278829,133,-1.28085700795181,0.202472910757191,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Flavonifractor.sp..MP167A6",0.547224083127544
"51",32.4206927302035,30.8131963864395,133,1.05216908767282,0.294629863107744,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Terrisporobacter.sp..MP36E10",0.591627644982589
"52",0.399639737463712,5.2935447187618,133,0.075495676091538,0.939933778003297,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lactobacillus.salivarius",0.975709804155672
"53",-5.49865574779691,4.53708783423787,133,-1.21193504483269,0.227685909313392,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Faecalibacterium.prausnitzii",0.559883383557522
"54",-14.7464605464132,11.1011502120978,133,-1.3283723095957,0.18633002352011,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Oscillospiraceae.bacterium.VE202.24",0.547224083127544
"55",-8.46162217191428,10.7602366448188,133,-0.786378817791956,0.43304447339652,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Streptococcus.salivarius",0.717753270822961
"56",10.4605385549516,10.9855391066431,133,0.95220985091446,0.342717857071412,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Erysipelatoclostridium.sp..MP95D5",0.630769062094624
"57",6.70598246418753,2.57561916238121,133,2.60363898597016,0.010271894299474,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Klebsiella.oxytoca",0.220112020703014
"58",8.32071841836844,6.67167492380852,133,1.24717083991535,0.214526580806388,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Streptococcus.thermophilus",0.55494584688878
"59",15.8274127719822,4.0100830623742,133,3.9469039732587,0.000127628570491699,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lactobacillus.rhamnosus",0.0127628570491699
"60",89.7188213000661,75.2170576580448,133,1.19279886894739,0.235071775370337,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Actinomyces.graevenitzii",0.5687220371863
"61",-41.0986617744936,38.5912780487804,133,-1.06497280868863,0.288817823252133,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Actinomyces.sp..HPA0247",0.589680935096839
"62",37.9428235179519,61.0346748760081,133,0.621660123446758,0.535229514562203,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Actinomyces.oris",0.781195851050402
"63",31.2654952737892,50.1065690573932,133,0.623979966338884,0.533709527210542,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Actinomyces.naeslundii",0.781195851050402
"64",38.2390710982334,46.0662235189518,133,0.830089123379122,0.407975906658808,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Saccharomyces.cerevisiae",0.697687858237582
"65",21.3384328081216,32.3135004918774,133,0.660356584192586,0.51016710211418,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Rothia.mucilaginosa",0.769096133840472
"66",6.23144982746509,17.5919208104511,133,0.354222253192675,0.723733296265767,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Enterococcus.avium",0.916118096538946
"67",4.5806450540629,5.32020688296644,133,0.860990024415896,0.390793058950697,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Roseburia.hominis",0.689634809912995
"68",-15.4577909487872,7.43142648345334,133,-2.08005703658715,0.0394399033046404,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridium.sp..C105KSO14",0.403051334195451
"69",-2.26309522429545,3.67456123906852,133,-0.615881754870176,0.539025137224778,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Roseburia.intestinalis",0.781195851050402
"70",-6.15066851349785,3.3323103938803,133,-1.84576698641081,0.0671496412606045,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.sp..VE303.05",0.403051334195451
"71",-37.1632462885911,21.7845355615277,133,-1.70594622885708,0.0903522544332243,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Anaerotruncus.colihominis",0.434406158772623
"72",-31.2778157803366,13.0142258942432,133,-2.40335583802738,0.0176247530189041,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Eggerthella.lenta",0.292554172920553
"73",-25.2446535253391,13.419709658152,133,-1.88116242216938,0.0621359143178042,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Eisenbergiella.massiliensis",0.403051334195451
"74",-2.36866141088927,7.23457192073981,133,-0.327408647925509,0.743873602334479,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnospiraceae.bacterium.UBA1689",0.933732555231563
"75",0.429259263534556,10.0520840099719,133,0.0427035093527593,0.966001925492943,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Roseburia.inulinivorans",0.985716250503003
"76",7.48557838315531,6.16945462474663,133,1.21332902800347,0.227154491641127,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Roseburia.intestinalis.CAG.13",0.559883383557522
"77",-79.5605028642407,36.0257910207186,133,-2.20843180982438,0.0289269476763346,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Faecalicatena.contorta",0.37955318751361
"78",-3.60670127773916,3.71324653891988,133,-0.971306709623514,0.33315871575547,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Clostridium..symbiosum",0.620389765293831
"79",22.7644871862336,12.8720647397976,133,1.76851869893497,0.079266762391772,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Intestinibacter.sp..HF28",0.403051334195451
"80",-1.67103532778021,28.7369491173703,133,-0.0581493644629847,0.953716929172907,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.effluvii",0.98069118368087
"81",-2.49010878907587,3.73500834248105,133,-0.666694304468882,0.506122329626995,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridioides.difficile",0.766852014586356
"82",-15.02121922946,7.97421807404994,133,-1.88372315504422,0.0617856710359949,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.producta",0.403051334195451
"83",82.9497272533816,60.18482224789,133,1.37824993337568,0.170440298672397,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Actinomyces.sp..ICM47",0.523544667454717
"84",-12.0580353721432,7.85510379431909,133,-1.53505742099343,0.12714520428429,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.coccoides",0.471214290969027
"85",-33.2028420917088,23.2529587859699,133,-1.42789751606761,0.155665277181367,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnoclostridium.sp..MP625H6_ig1",0.502000725899064
"86",-30.4059547706385,16.5827192019606,133,-1.83359281432224,0.0689501279471056,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Eggerthella.sp..MP69C2_2",0.403051334195451
"87",4.16540586510127,44.347808729239,133,0.0939258552893275,0.925309405737879,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridiales.bacterium.52_15",0.975709804155672
"88",-15.1262127969812,20.9972954137413,133,-0.720388626198121,0.472549950498942,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnoclostridium.sp..MP403G7",0.746131500787803
"89",-9.55693644898596,3.47537995272667,133,-2.7498968685389,0.0067914778057181,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnospiraceae.bacterium.7_1_58FAA",0.203744334171543
"90",-17.5075775127026,9.47506830797387,133,-1.84775211572553,0.0668597964405146,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnoclostridium.sp..HK36",0.403051334195451
"91",-3.71686944435318,10.8151639058388,133,-0.343672040175604,0.731635638299061,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Roseburia.inulinivorans.CAG.15",0.922229796175286
"92",-10.0984901980343,10.3495696942286,133,-0.97574010286299,0.330964663076399,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnoclostridium.sp..MP625H7_ig1",0.620389765293831
"93",-8.79159035262446,14.2418767775495,133,-0.617305604446971,0.538088591425971,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Anaeromassilibacillus.sp..An250",0.781195851050402
"94",-1.35886681829174,4.33061740774421,133,-0.313781313459312,0.754178741170118,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Absiella.sp..VE303.07",0.934932323764609
"95",-43.843368815499,41.7722214302287,133,-1.04958193063133,0.295813822491295,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridiales.bacterium.42_27",0.591627644982589
"96",-34.0844135066295,33.1172577623884,133,-1.02920398032894,0.305251899415455,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Merdimonas.faecis",0.598533136108736
"97",-24.2066743554129,23.7381083358301,133,-1.01973897890067,0.309703611717058,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnospiraceae.bacterium.6_1_37FAA",0.60331872412414
"98",4.37916918305665,10.4972109772223,133,0.417174542129229,0.677223351387055,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Coprococcus.sp..MP37F7",0.87687345058746
"99",-26.7438919654353,11.9191566525461,133,-2.24377384617413,0.0265001191617049,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnoclostridium.sp..VE303.01",0.378573130881498
"100",-9.68232472856971,59.9809734803227,133,-0.161423267525761,0.87200499826058,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridiales.bacterium.41_12_two_minus",0.954749998095525
"101",-11.0810993852941,20.1729503311064,133,-0.549304846510589,0.58371737107287,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridium.bolteae.CAG.59",0.814663417306533
"102",-1.81987838678526,3.47177741542578,133,-0.524192126689686,0.601017417989685,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Tyzzerella.sp..MP10F1re",0.825947523211986
"103",-2.7512381379603,6.34139697789623,133,-0.433853636280791,0.665097668296011,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Anaerostipes.caccae",0.87687345058746
"104",-13.6182702046836,8.93809346597073,133,-1.52362136920266,0.129977577185643,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Ruminococcus..gnavus",0.47447254148487
"105",-1.44844667371298,6.2989904655071,133,-0.229949018282309,0.818484672330945,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Ruminococcus..gnavus.CAG.126",0.945566901786814
"106",-6.63864344985914,11.6094731081714,133,-0.571829865834868,0.568402433216193,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Faecalimonas.umbilicata",0.804343065871971
"107",-19.6080246884354,15.183635034843,133,-1.29139199166994,0.198807662367744,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Absiella.sp..MP454B12",0.547224083127544
"108",-7.31145149454206,6.69270309074907,133,-1.09245119578788,0.276609725435334,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.sp..HF29",0.58874541270052
"109",-3.34094813688775,15.792179343477,133,-0.211557129907326,0.832776394923865,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP550A3",0.945566901786814
"110",-26.9796636547099,20.2767414579264,133,-1.33057196151028,0.185606700977432,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridia.bacterium.UC5.1.2D9",0.547224083127544
"111",-21.3199050668735,30.5113461887863,133,-0.698753340313417,0.485926265273889,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.wexlerae",0.751432368980241
"112",-5.59333715037558,15.5292492468506,133,-0.360180782822449,0.719283287384264,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Sellimonas.intestinalis",0.914343161929149
"113",-7.50113034268249,14.9624811291362,133,-0.501329310155364,0.616968159780767,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Lachnoclostridium.sp..HF18",0.83888221128848
"114",-0.0968392631371205,9.67151760405491,133,-0.010012830157753,0.9920260544759,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Clostridium..citroniae",0.9920260544759
"115",-9.49768030355283,8.71102186324462,133,-1.09030610330889,0.277549750311428,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridia.bacterium.UC5.1.2G4",0.58874541270052
"116",1.83641933782766,13.7981502518521,133,0.133091704634914,0.894322015383861,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridium.clostridioforme.CAG.511",0.961636575681571
"117",-7.59367899025603,4.58513539005177,133,-1.65615152973057,0.100048613764995,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.sp..HF21_ig1",0.436684103442936
"118",-44.7154186689984,15.0547995087114,133,-2.97017696204616,0.00353235636292155,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridia.bacterium.UC5.1.1D4",0.132463363609558
"119",0.92507149779758,11.4186303165833,133,0.0810142260630066,0.935552423318872,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Clostridiales.bacterium.VE202.13",0.975709804155672
"120",-22.388568421635,11.5310906070178,133,-1.94158290699835,0.0543019678668565,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Tyzzerella.nexilis",0.403051334195451
"121",-14.776564801826,7.7528402776447,133,-1.90595501424609,0.0588138204649373,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Roseburia.faecis",0.403051334195451
"122",-10.561451476922,13.3854292597577,133,-0.789025982803121,0.431501093399102,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Ruminococcus..sp..MP172A10",0.717753270822961
"123",-42.4222414021844,26.2213911500604,133,-1.61784861678045,0.108064438770683,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Eisenbergiella.tayi",0.438099076097363
"124",-6.19943112316892,8.80307736528504,133,-0.704234538210057,0.482517968673113,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Eubacterium..eligens",0.750027930579968
"125",-0.36120020431063,11.9906385497267,133,-0.0301235170097643,0.976013701696861,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","HI22.sp..HI22",0.989015640985267
"126",21.1408603503593,14.0440557635705,133,1.50532443805852,0.134611915642913,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP558G09",0.480756841581831
"127",-8.63345649444142,14.299452897302,133,-0.603761315656375,0.547030731515741,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Roseburia.sp..MP78A7",0.785211576338384
"128",-7.90464479613381,13.0226490915137,133,-0.606992075159646,0.544890997320327,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Ruminococcus..sp..HK31",0.785211576338384
"129",8.95501736561473,8.20119527805031,133,1.09191612466319,0.276843999208163,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Fusicatenibacter.saccharivorans",0.58874541270052
"130",-8.15485572348316,7.4277894255694,133,-1.09788461361208,0.274238515549457,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.sp..HK34",0.58874541270052
"131",11.8304233814726,9.9766050366305,133,1.18581655162608,0.237808957807191,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.sp..MP100D4",0.57074149873726
"132",-5.39221663296131,8.61359010414085,133,-0.62601268086452,0.532379485010895,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Ruminococcus..sp..MP495E3",0.781195851050402
"133",18.9097888125111,22.4481330209607,133,0.84237690479,0.401089264170809,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.sp..MP588G10_ig1",0.695530515903137
"134",8.64192810735226,18.8930906153071,133,0.457412092246602,0.648121186639693,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Hungatella.sp..MP531B06",0.868019446392446
"135",-30.8298417690433,17.1807713155146,133,-1.7944387479975,0.0750146407965168,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Clostridium..sp..HF14",0.403051334195451
"136",-28.0056947317533,19.6910650600471,133,-1.42225393326116,0.157293560781707,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Clostridium..sp..MP562A3a",0.502000725899064
"137",10.1087320924505,16.2289504940913,133,0.62288267476883,0.534428210102453,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","X.Clostridium..sp..MP41B3",0.781195851050402
"138",-17.2248681042569,8.14442248140947,133,-2.1149281171961,0.036301410586236,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Blautia.sp..MP87G3",0.403051334195451
"139",-3.01700471229665,3.62711646583068,133,-0.831791518336509,0.407017575509455,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Anaerotruncus.sp..VE303.02",0.697687858237582
"140",2.34960527398368,7.40570279583532,133,0.317269722909352,0.751536465062702,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Absiella.sp..MP351A7",0.934932323764609
"141",-17.421211323486,11.1865023940546,133,-1.55734211729531,0.121765681480163,"tr|A0A3P6LME2|A0A3P6LME2_SHIDY","St_Abundance","Provencibacterium.massiliense",0.468329544154473
